lemma,pos,freq
pita,VERB,1
pitcher,VERB,1
jug,VERB,1
pizza,VERB,1
place,VERB,1
location,VERB,1
design,VERB,1
method,VERB,1
system,VERB,1
design-,PRON,1
plastic,VERB,1
platform__,VERB,1
recreation,VERB,1
play-,PRON,1
play_football-,PRON,1
playground,VERB,1
playroom,VERB,1
family_room,VERB,1
please,OTHER,1
pliers,VERB,1
tongs,VERB,1
tweezer,VERB,1
pincer_,VERB,1
plug,VERB,1
plum,VERB,1
drupe,VERB,1
pocket,VERB,1
poem,VERB,1
poetry,VERB,1
tip,VERB,1
peak,VERB,1
indicate-,PRON,1
point_of_view,VERB,1
poison,VERB,1
polenta,VERB,1
police_officer,PREP,1
policeman,PREP,1
policewoman,PREP,1
pollution,VERB,1
popcorn,VERB,1
porcupine_,VERB,1
pork,VERB,1
ham,VERB,1
position,VERB,1
maybe,ADJ,1
perhaps,ADJ,1
possibly,ADJ,1
postcard,VERB,1
post_office,VERB,1
pan,VERB,1
potato,VERB,1
potato_chips,VERB,1
crisps_,VERB,1
pound_sterling,VERB,1
powder,VERB,1
power_,VERB,1
practise,PRON,1
rehearse-,PRON,1
pray-,PRON,1
prayer,VERB,1
prayer_book,VERB,1
siddur,VERB,1
preceding_,ADJ,1
pregnancy,VERB,1
pregnant,ADJ,1
pregnant_,ADJ,1
premature_birth,VERB,1
prepare,PRON,1
set,PRON,1
set_up,PRON,1
gear_up,PRON,1
fix-,PRON,1
prepare_food,PRON,1
make_believe-,PRON,1
prison,VERB,1
jail,VERB,1
private,ADJ,1
probable,ADJ,1
likely,ADJ,1
probably,ADJ,1
problem,VERB,1
projector,VERB,1
pledge-,PRON,1
prostitution,VERB,1
take_care_of-,PRON,1
oppose-,PRON,1
proud,ADJ,1
province,VERB,1
county,VERB,1
region,VERB,1
prune_,VERB,1
puberty,VERB,1
pubic_hair,VERB,1
public_room,VERB,1
drag,PRON,1
tow,PRON,1
tug-,PRON,1
puncture,PRON,1
prick-,PRON,1
puppet,VERB,1
puppy,VERB,1
purim,VERB,1
purpose,VERB,1
purse,VERB,1
pocketbook,VERB,1
wallet,VERB,1
shove-,PRON,1
put,PRON,1
locate,PRON,1
place-,PRON,1
jigsaw_puzzle,VERB,1
pyjama,VERB,1
nightgown,VERB,1
nightie,VERB,1
pajama,VERB,1
pyramid,VERB,1
quick,ADJ,1
quickly,ADJ,1
rapidly,ADJ,1
quietly,ADJ,1
rabbit,VERB,1
rabies,VERB,1
raccoon,VERB,1
race,VERB,1
competition,VERB,1
contest,VERB,1
racket,VERB,1
racquet,VERB,1
radish,VERB,1
rain,VERB,1
rain-,PRON,1
raincoat,VERB,1
rainy,ADJ,1
raise,PRON,1
grow,PRON,1
bring_up,PRON,1
cultivate-,PRON,1
raisins_,VERB,1
rake,VERB,1
rape,VERB,1
raspberry,VERB,1
compound_berry,VERB,1
raw,ADJ,1
uncooked,ADJ,1
read-,PRON,1
prepared,ADJ,1
real,ADJ,1
really,ADJ,1
recent,ADJ,1
recently,ADJ,1
recipe,VERB,1
record,VERB,1
cd_player,VERB,1
record_player,VERB,1
stereo,VERB,1
rectangle,VERB,1
oblong_,VERB,1
rectangular,ADJ,1
oblong,ADJ,1
refrigerator_,VERB,1
regret-,PRON,1
reindeer,VERB,1
caribou,VERB,1
less_than_,NOUN,1
greater_than_,NOUN,1
relative,PREP,1
relation,PREP,1
that,NOUN,1
naturalism_,VERB,1
remember-_,PRON,1
remembrance_day,VERB,1
repeat,PRON,1
reproduce-,PRON,1
reproduction,VERB,1
request-,PRON,1
resent-,PRON,1
resident,PREP,1
residential_institution,VERB,1
group_home,VERB,1
hostel,VERB,1
residential_home,VERB,1
resource_centre,VERB,1
respect,VERB,1
admiration,VERB,1
rest,VERB,1
rest-,PRON,1
rest_period,VERB,1
restaurant,VERB,1
cafeteria,VERB,1
come_back,PRON,1
reverse-,PRON,1
rhinoceros,VERB,1
rhyme,VERB,1
rhythm_method,VERB,1
ribbon,VERB,1
tape,VERB,1
rice,VERB,1
rich_,ADJ,1
rich,ADJ,1
wealthy,ADJ,1
rickshaw,VERB,1
ride-,PRON,1
rifle,VERB,1
shotgun,VERB,1
right_angle,VERB,1
ring,VERB,1
rise,PRON,1
ascend,PRON,1
go_up-,PRON,1
river,VERB,1
stream,VERB,1
roadrunner_,VERB,1
spaceship,VERB,1
rocking_chair,VERB,1
rocking_horse_,VERB,1
roll,VERB,1
bun,VERB,1
roller_skate-,PRON,1
roller_skates,VERB,1
roof,VERB,1
room,VERB,1
rootage,VERB,1
root_system,VERB,1
rosh_hashana,VERB,1
rotate,PRON,1
circulate,PRON,1
wind_up,PRON,1
orbit-,PRON,1
roti,VERB,1
chapati,VERB,1
flatbread,VERB,1
rouge,VERB,1
blusher,VERB,1
circular,ADJ,1
rub,PRON,1
rug,VERB,1
carpet,VERB,1
mat,VERB,1
rule,VERB,1
regulation,VERB,1
ruler,VERB,1
measuring_stick,VERB,1
tapeline,VERB,1
tape_measure,VERB,1
jog-,PRON,1
sabbath,VERB,1
day_of_rest,VERB,1
sad,ADJ,1
sadly,ADJ,1
unhappily,ADJ,1
unhappy,ADJ,1
sadness,VERB,1
sorrow,VERB,1
unhappiness,VERB,1
safe,ADJ,1
safely,ADJ,1
secure,ADJ,1
securely,ADJ,1
safety,VERB,1
security,VERB,1
sail_,VERB,1
sailboat_,VERB,1
sailor,PREP,1
salad,VERB,1
saliva,VERB,1
salt_crystal,VERB,1
salty_,ADJ,1
equality,NOUN,1
same_sound,OTHER,1
sand,VERB,1
sandal,VERB,1
sandbox,VERB,1
sandpit,VERB,1
sandtray,VERB,1
sandwich,VERB,1
sanitary_napkin,VERB,1
sanitary_towel,VERB,1
tampon,VERB,1
sari,VERB,1
satisfaction,VERB,1
contentment,VERB,1
dressing_,VERB,1
sauerkraut,VERB,1
sauna,VERB,1
sausage,VERB,1
hotdog,VERB,1
saw,VERB,1
say,PRON,1
speak,PRON,1
talk,PRON,1
tell,PRON,1
express-,PRON,1
scales,VERB,1
scarf,VERB,1
scenery,VERB,1
landscape,VERB,1
schach,VERB,1
schedule,VERB,1
timetable,VERB,1
school,VERB,1
body_of_learning,VERB,1
scissors,VERB,1
scorpion,VERB,1
screw,VERB,1
screwdriver,VERB,1
scrotum,VERB,1
search-,PRON,1
secret,VERB,1
see,PRON,1
look,PRON,1
see_you_again,OTHER,1
seed,VERB,1
seem-,PRON,1
seesaw,VERB,1
teeter-totter,VERB,1
teeter_board,VERB,1
self,PREP,1
oneself,PREP,1
ego_,PREP,1
self-harm,VERB,1
self-control,VERB,1
selfish,ADJ,1
self-centred,ADJ,1
self-centered,ADJ,1
egoistic,ADJ,1
egoistical,ADJ,1
egocentric,ADJ,1
sell-,PRON,1
semen,VERB,1
seminal_vesicle,VERB,1
send-,PRON,1
clause,VERB,1
phrase,VERB,1
september,VERB,1
several,NOUN,1
sew-,PRON,1
sewing_machine,VERB,1
sex_drive,VERB,1
sexual_urge,VERB,1
libido,VERB,1
sexual_abuse,VERB,1
sexual_assault,VERB,1
sexual_violence,VERB,1
sexual_arousal,VERB,1
sexual_excitement,VERB,1
sexual_harassment,VERB,1
sexual_intercourse,VERB,1
intercourse,VERB,1
copulation,VERB,1
sexual_pleasure,VERB,1
sexuality,VERB,1
jiggle-,PRON,1
shallow,ADJ,1
greeting,VERB,1
shalom,VERB,1
salam_,VERB,1
shame,VERB,1
shampoo,VERB,1
shamrock,VERB,1
clover,VERB,1
shape,VERB,1
form,VERB,1
share-,PRON,1
shark,VERB,1
acid,ADJ,1
sour,ADJ,1
shave_-,PRON,1
shaver,VERB,1
razor,VERB,1
shaving_soap,VERB,1
shaving_cream,VERB,1
shavuot,VERB,1
herself,PREP,1
sheep,VERB,1
sheet,VERB,1
bedclothes,VERB,1
bed_linen,VERB,1
shekel,VERB,1
shelf,VERB,1
shell,VERB,1
crust,VERB,1
refuge,VERB,1
beam-,PRON,1
shirt,VERB,1
blouse,VERB,1
shiva,PREP,1
shoe,VERB,1
shofar,VERB,1
shopping_centre_,VERB,1
shorts,VERB,1
shoulder,VERB,1
shout-,PRON,1
shovel,VERB,1
spade,VERB,1
demonstrate-,PRON,1
shower,VERB,1
shower-,PRON,1
exhibition_hall,VERB,1
showplace,VERB,1
shevat,VERB,1
shvat,VERB,1
sibling,PREP,1
sick,ADJ,1
ill,ADJ,1
sieve,VERB,1
colander,VERB,1
strainer,VERB,1
sign_,VERB,1
signature,VERB,1
signature_stamp,VERB,1
silence,VERB,1
silent,ADJ,1
simchat_torah,VERB,1
similar,OTHER,1
like,OTHER,1
alike,OTHER,1
similar_looking,OTHER,1
looks_similar,OTHER,1
similar_sound,OTHER,1
sounds_like,OTHER,1
simmer,PRON,1
poach-,PRON,1
sin,VERB,1
sin-,PRON,1
sing-,PRON,1
singer,PREP,1
washing,VERB,1
sinner,PREP,1
sister,PREP,1
sit-,PRON,1
sivan,VERB,1
skateboard,VERB,1
skeleton,VERB,1
ski_boot,VERB,1
ski_pole,VERB,1
skin,VERB,1
skirt,VERB,1
skis_,VERB,1
skullcap,VERB,1
kipa,VERB,1
yarmulke,VERB,1
skunk,VERB,1
sky,VERB,1
sled,VERB,1
sledge,VERB,1
sleigh,VERB,1
sleep,VERB,1
sleep-,PRON,1
sleeping_bag,VERB,1
slip,VERB,1
petticoat,VERB,1
half-slip,VERB,1
underskirt,VERB,1
slipper,VERB,1
slowly_,ADJ,1
smart,ADJ,1
clever,ADJ,1
intelligent,ADJ,1
smash,PRON,1
grind,PRON,1
shatter,PRON,1
splinter-,PRON,1
odour,VERB,1
smell-,PRON,1
give_off_odour-,PRON,1
smell_bad,PRON,1
stink-,PRON,1
smile,PRON,1
grin-,PRON,1
smoke,VERB,1
smoke-,PRON,1
smooth,ADJ,1
snail,VERB,1
snake,VERB,1
water_snake,VERB,1
sneeze-,PRON,1
snow,VERB,1
snow-,PRON,1
snowball,VERB,1
snowflake,VERB,1
snowman,VERB,1
snowshoe_,VERB,1
snowstorm,VERB,1
snowsuit,VERB,1
winter_clothing,VERB,1
soap,VERB,1
detergent,VERB,1
social_worker,PREP,1
soda_pop,VERB,1
soft_drink,VERB,1
soft,ADJ,1
soldier,PREP,1
warrior,PREP,1
solid_thing,VERB,1
solve-,PRON,1
some,ADJ,1
sometimes,ADJ,1
son,PREP,1
song,VERB,1
songbird,VERB,1
finch,VERB,1
thrush,VERB,1
soon,ADJ,1
wound,VERB,1
cut,VERB,1
sorry,OTHER,1
sufganiya,VERB,1
sound,VERB,1
sound-,PRON,1
soup,VERB,1
broth,VERB,1
south,VERB,1
southern,ADJ,1
dimension,VERB,1
spaghetti_,VERB,1
special,ADJ,1
particular,ADJ,1
specific,ADJ,1
speech_impaired_,ADJ,1
sperm,VERB,1
spermicide,VERB,1
spice_box,VERB,1
spider,VERB,1
curl_,VERB,1
spit-,PRON,1
splash-,PRON,1
spoon,VERB,1
sport_stick,VERB,1
spot,VERB,1
mark,VERB,1
spouse,PREP,1
cohabitant,PREP,1
partner,PREP,1
spread_-,PRON,1
spring,VERB,1
squash,VERB,1
pumpkin,VERB,1
squirrel,VERB,1
stairs,VERB,1
steps,VERB,1
stamp,VERB,1
stand-,PRON,1
stander,VERB,1
star_of_david,VERB,1
star,VERB,1
starfish_,VERB,1
stay,PRON,1
remain-,PRON,1
steam,VERB,1
steam-,PRON,1
steam_bath,VERB,1
steel,VERB,1
stem,VERB,1
stalk,VERB,1
stepfather,PREP,1
stepmother,PREP,1
sterilization,VERB,1
log,VERB,1
stocking,VERB,1
sock,VERB,1
pantyhose,VERB,1
tights,VERB,1
abdomen,VERB,1
belly,VERB,1
stone_,VERB,1
arrive,PRON,1
end-,PRON,1
store_,VERB,1
storeroom,VERB,1
gale,VERB,1
story,VERB,1
tale,VERB,1
stove,VERB,1
furnace,VERB,1
heater,VERB,1
oven,VERB,1
strange,ADJ,1
strap,VERB,1
straw,VERB,1
drinking_straw,VERB,1
strawberry,VERB,1
street,VERB,1
string_bean,VERB,1
green_bean,VERB,1
runner_bean,VERB,1
wax_bean,VERB,1
stroke-,PRON,1
strong,ADJ,1
structure,VERB,1
construction,VERB,1
student,PREP,1
pupil,PREP,1
dumb_,ADJ,1
subtract,PRON,1
remove,PRON,1
take_away-,PRON,1
subtraction,VERB,1
loss,VERB,1
succeed-,PRON,1
success,VERB,1
suddenly,ADJ,1
abrupt,ADJ,1
sudden,ADJ,1
sugar,VERB,1
sweetener,VERB,1
suggest,PRON,1
propose-,PRON,1
suggestion,VERB,1
proposal,VERB,1
suit,VERB,1
sukkah,VERB,1
sukkot,VERB,1
summer_,VERB,1
summer,VERB,1
summer_day_camp,VERB,1
sun,VERB,1
sunscreen,VERB,1
sunblock,VERB,1
sun_lotion,VERB,1
sunny,ADJ,1
sunrise,VERB,1
sunset,VERB,1
supper,VERB,1
surprise-_,PRON,1
swallow-,PRON,1
swamp,VERB,1
bog,VERB,1
marsh,VERB,1
swan,VERB,1
perspire-,PRON,1
perspiration,VERB,1
confection,VERB,1
sweet_potato,VERB,1
yam,VERB,1
sweetheart,PREP,1
lover,PREP,1
swim-,PRON,1
swimming_pool,VERB,1
swimsuit,VERB,1
swimwear,VERB,1
bathing_suit,VERB,1
sway,PRON,1
rock-,PRON,1
handle,VERB,1
switch-,PRON,1
symbol_display,VERB,1
symbol_board,VERB,1
symbol_chart,VERB,1
synagogue,VERB,1
syringe,VERB,1
table_game,VERB,1
table,VERB,1
tablecloth,VERB,1
tahini,VERB,1
sesame_seed_spread,VERB,1
tail,VERB,1
take,PRON,1
bring,PRON,1
take_away,PRON,1
remove-,PRON,1
takeoff,VERB,1
take-off,VERB,1
airplane_take-off,VERB,1
talcum_powder,VERB,1
tallith,VERB,1
tammuz,VERB,1
tangerine,VERB,1
clementine,VERB,1
mandarin,VERB,1
tank,VERB,1
sound_recorder,VERB,1
tape_recorder,VERB,1
taste-,PRON,1
taxi,VERB,1
cab,VERB,1
taxi_driver,PREP,1
cab_driver,PREP,1
tea,VERB,1
teach,PRON,1
instruct-,PRON,1
instructor,PREP,1
team,PREP,1
tease-,PRON,1
teenager,PREP,1
adolescent,PREP,1
youth,PREP,1
teeth,VERB,1
television,VERB,1
ten_o'clock_eating_break,VERB,1
tennis__,VERB,1
tent,VERB,1
termite,VERB,1
wood_destroying_insect,VERB,1
terrified,ADJ,1
terrorist,PREP,1
terrorize-,PRON,1
test,VERB,1
assessment,VERB,1
exam,VERB,1
testicle,VERB,1
tevet,VERB,1
tefillin,VERB,1
thank-,PRON,1
thanks,OTHER,1
thank_you,OTHER,1
thanksgiving,VERB,1
too_bad,OTHER,1
i'm_sorry,OTHER,1
i'm_so_sorry,OTHER,1
thaw,PRON,1
melt-,PRON,1
the,NOUN,1
then,NOUN,1
later,NOUN,1
therapist_,PREP,1
therefore,NOUN,1
so_that,NOUN,1
thermometer,VERB,1
thermos,VERB,1
cooler,VERB,1
these,NOUN,1
thin,ADJ,1
slim,ADJ,1
thing,VERB,1
think,PRON,1
reason-,PRON,1
thirsty,ADJ,1
this,NOUN,1
this_week,VERB,1
this_year,VERB,1
those,NOUN,1
through,NOUN,1
throw-,PRON,1
thumb,VERB,1
thunder,VERB,1
ticket,VERB,1
pass,VERB,1
necktie,VERB,1
tiger,VERB,1
time,VERB,1
tiptoe-,PRON,1
tire,VERB,1
tyre,VERB,1
weary_,ADJ,1
tisha_b'av,VERB,1
tishri,VERB,1
tissue,VERB,1
toward,NOUN,1
towards,NOUN,1
toast,VERB,1
toast-,PRON,1
toaster,VERB,1
tobacco,VERB,1
today,VERB,1
toe,VERB,1
together,ADJ,1
attached,ADJ,1
appended,ADJ,1
fastened,ADJ,1
joined,ADJ,1
toilet,VERB,1
toilet_paper,VERB,1
tomato,VERB,1
tomorrow,VERB,1
tomorrow_night,VERB,1
tongue,VERB,1
tonight,VERB,1
too_much,ADJ,1
too_many,ADJ,1
tool,VERB,1
instrument,VERB,1
toothbrush,VERB,1
toothpaste,VERB,1
dreidel_top,VERB,1
torah,VERB,1
towel_,VERB,1
toy,VERB,1
toy_animal,VERB,1
stuffed_animal,VERB,1
tractor,VERB,1
traffic,VERB,1
trampoline,VERB,1
translate-,PRON,1
travel-,PRON,1
tray,VERB,1
tree,VERB,1
triangle,VERB,1
triangular,ADJ,1
tricycle,VERB,1
trip,VERB,1
journey,VERB,1
travel,VERB,1
voyage,VERB,1
trouble,VERB,1
lorry,VERB,1
true,ADJ,1
truly,ADJ,1
truthful,ADJ,1
truthfully,ADJ,1
tree_trunk,VERB,1
bole,VERB,1
trust-,PRON,1
trust,VERB,1
confidence,VERB,1
truth,VERB,1
attempt-,PRON,1
tu_bishvat,VERB,1
tubal_ligation,VERB,1
tune,VERB,1
melody,VERB,1
turn-,PRON,1
turnip,VERB,1
rutabaga,VERB,1
turtle,VERB,1
tortoise,VERB,1
twinkle,PRON,1
sparkle-,PRON,1
type,VERB,1
category,VERB,1
printer,VERB,1
typewriter,VERB,1
ugh,OTHER,1
yuk-,OTHER,1
ugly,ADJ,1
unattractive,ADJ,1
umbilical_cord,VERB,1
umbrella,VERB,1
uncle,PREP,1
uncomfortable,ADJ,1
under,NOUN,1
below,NOUN,1
inferior,NOUN,1
bomb_shelter,VERB,1
underpants,VERB,1
briefs,VERB,1
panties,VERB,1
undershirt,VERB,1
understand,PRON,1
underwear,VERB,1
underclothes,VERB,1
unemployment,VERB,1
unfold-_,PRON,1
unidentified_object_,VERB,1
example,VERB,1
sample,VERB,1
for_example,VERB,1
eg,VERB,1
united_kingdom,VERB,1
university,VERB,1
unless,NOUN,1
except_,NOUN,1
until,NOUN,1
till,NOUN,1
up,NOUN,1
up_and_down_,NOUN,1
upward_and_backward,NOUN,1
upward_and_forward,NOUN,1
urethra,VERB,1
urinate,PRON,1
make_water,PRON,1
pass_water,PRON,1
micturate,PRON,1
wee-,PRON,1
urine,VERB,1
weewee,VERB,1
use-,PRON,1
usually,ADJ,1
usual,ADJ,1
uterus,VERB,1
womb,VERB,1
vacation,VERB,1
vagina,VERB,1
valentine_,VERB,1
valentine's_day,VERB,1
valley,VERB,1
van,VERB,1
minibus,VERB,1
vas_deferens,VERB,1
vasectomy,VERB,1
veal,VERB,1
onion,VERB,1
vehicle,VERB,1
railway_car,VERB,1
video_recorder,VERB,1
village,VERB,1
vinegar,VERB,1
virginity,VERB,1
vishnu,PREP,1
visit-,PRON,1
visitor,PREP,1
guest,PREP,1
visually_impaired_,ADJ,1
volcano,VERB,1
volunteer,PREP,1
throw_up,PRON,1
puke-,PRON,1
voyeurism,VERB,1
vulture,VERB,1
vulva,VERB,1
wading_pool,VERB,1
paddling_pool,VERB,1
wage,VERB,1
salary,VERB,1
wagon,VERB,1
waist,VERB,1
wait-,PRON,1
wand,VERB,1
war,VERB,1
warm,ADJ,1
wash,PRON,1
bathe,PRON,1
bath-,PRON,1
washable,ADJ,1
washcloth,VERB,1
washrag,VERB,1
flannel,VERB,1
washing_machine,VERB,1
waste,VERB,1
garbage,VERB,1
rubbish,VERB,1
trash,VERB,1
watch,VERB,1
wristwatch,VERB,1
watchful,ADJ,1
alert,ADJ,1
fluid,VERB,1
ourselves,PREP,1
weak,ADJ,1
weather,VERB,1
weave-,PRON,1
week,VERB,1
weigh-,PRON,1
weight,VERB,1
welcome,OTHER,1
west,VERB,1
western,ADJ,1
wet,ADJ,1
watery,ADJ,1
whale,VERB,1
question_mark_,NOUN,1
what_kind-,NOUN,1
what_-,NOUN,1
wheel,VERB,1
wheelchair,VERB,1
what_time-,NOUN,1
where,NOUN,1
where-,NOUN,1
which,NOUN,1
whisper-,PRON,1
whistle-,PRON,1
white,NOUN,1
whom-,NOUN,1
whom,NOUN,1
whose-,NOUN,1
why-,NOUN,1
wide,ADJ,1
broad,ADJ,1
wife,PREP,1
wiggle,PRON,1
squirm-,PRON,1
wiggly,ADJ,1
win-,PRON,1
window,VERB,1
barred_window,VERB,1
wine,VERB,1
wing,VERB,1
wink,PRON,1
blink-,PRON,1
wipe,PRON,1
cable_,VERB,1
with,NOUN,1
wolf,VERB,1
dingo,VERB,1
wild_dog,VERB,1
woman,PREP,1
lumber,VERB,1
timber,VERB,1
wool,VERB,1
word,VERB,1
work,VERB,1
employment,VERB,1
job,VERB,1
work-,PRON,1
work_of_art,VERB,1
art_object,VERB,1
workbook,VERB,1
worker,PREP,1
worm,VERB,1
worry,VERB,1
worry-,PRON,1
wow,OTHER,1
super,OTHER,1
neat,OTHER,1
cool-,OTHER,1
wrist,VERB,1
write-,PRON,1
yahrzeit,VERB,1
yard,VERB,1
yawn-,PRON,1
year,VERB,1
yell,PRON,1
scream-,PRON,1
yen,VERB,1
yes-,OTHER,1
yesterday,VERB,1
yoghurt,VERB,1
yom_kippur,VERB,1
yourself,PREP,1
you_are_welcome,OTHER,1
you're_welcome,OTHER,1
young,ADJ,1
zebra,VERB,1
zoo,VERB,1
cross_,VERB,1
immortality,VERB,1
star_of_david_,VERB,1
therapist,PREP,1
muscle,VERB,1
sport,VERB,1
sail,VERB,1
sailboat,VERB,1
sailing_boat,VERB,1
yacht,VERB,1
spaghetti,VERB,1
salt_,VERB,1
up_and_down,NOUN,1
tasty,ADJ,1
appetizing,ADJ,1
mirror,VERB,1
jar,VERB,1
firm,ADJ,1
religious,ADJ,1
naturalism,VERB,1
belief_,VERB,1
believer_,PREP,1
believer,PREP,1
religious_ceremony,VERB,1
religious_ceremony_,VERB,1
wedding,VERB,1
marriage_,VERB,1
funeral_,VERB,1
funeral,VERB,1
burial,VERB,1
burial_,VERB,1
bury-,PRON,1
rugby,VERB,1
judo,VERB,1
racquet_sports_,VERB,1
team_,VERB,1
hamburger,VERB,1
chocolate_drink,VERB,1
monotheism,VERB,1
polytheism,VERB,1
christianity,VERB,1
judaism,VERB,1
islam_,VERB,1
eastern_orthodox_church,VERB,1
christian_,PREP,1
jew,PREP,1
moslem_,PREP,1
muhammad,PREP,1
mohammed,PREP,1
muhammed,PREP,1
allah,PREP,1
supernatural-,VERB,1
vatican,VERB,1
vatican_city,VERB,1
roman_catholicism,VERB,1
roman_catholic_church,VERB,1
protestantism,VERB,1
grace,VERB,1
grace_of_god,VERB,1
divine,ADJ,1
bandy_,VERB,1
messiah,PREP,1
spirit,VERB,1
soul,VERB,1
mary_,PREP,1
joseph,PREP,1
saint_joseph,PREP,1
prophecy,VERB,1
prediction,VERB,1
prophesy-,PRON,1
prophet,PREP,1
predict-,PRON,1
follow-,PRON,1
religious_leader,PREP,1
bishop,PREP,1
pope,PREP,1
disperse,PRON,1
disseminate,PRON,1
scatter,PRON,1
spread-,PRON,1
apostle,PREP,1
missionary,PREP,1
antler,VERB,1
hell,VERB,1
adam,PREP,1
eve,PREP,1
noah,PREP,1
abraham,PREP,1
moses,PREP,1
holy_book,VERB,1
bible_,VERB,1
old_testament,VERB,1
new_testament,VERB,1
koran,VERB,1
hymnal,VERB,1
hymn_book,VERB,1
hymn,VERB,1
psalm,VERB,1
gospel_song,VERB,1
missal,VERB,1
liturgical_book,VERB,1
gospel,VERB,1
appearance,VERB,1
manifestation,VERB,1
appear-,PRON,1
disappearance,VERB,1
disappear-,PRON,1
holiness,VERB,1
sanctify,PRON,1
consecrate-,PRON,1
saint,PREP,1
holy_infant,PREP,1
sanctity_of_life,VERB,1
holy_city,VERB,1
holy_family,PREP,1
single_parent,PREP,1
single_mother,PREP,1
single_father,PREP,1
single_parent_family,PREP,1
religious_event,VERB,1
ceremony,VERB,1
meditate-,PRON,1
insight,VERB,1
confess-,PRON,1
christian_event,VERB,1
holy_event,VERB,1
sacrament,VERB,1
sacrament_of_baptism,VERB,1
sacrament_of_confirmation,VERB,1
sacrament_of_communion,VERB,1
sacrament_of_absolution,VERB,1
sacrament_of_holy_orders,VERB,1
sacrament_of_marriage,VERB,1
sacrament_of_anointment_of_sick,VERB,1
confirmation,VERB,1
bat_mitzvah_,VERB,1
bar_mitzvah_,VERB,1
circumcision_ceremony,VERB,1
coffin,VERB,1
mausoleum,VERB,1
scatter_ashes-,PRON,1
vase,VERB,1
trophy_cup,VERB,1
tomb,VERB,1
tombstone,VERB,1
cremation,VERB,1
cremate-,PRON,1
revelry,VERB,1
revel,VERB,1
religious_gathering,VERB,1
awful,ADJ,1
dreadful,ADJ,1
terrible,ADJ,1
celebration,VERB,1
celebration_of_life,VERB,1
misericordia_,VERB,1
forgiveness,VERB,1
unforgivable,ADJ,1
inexcusable,ADJ,1
shiva_,VERB,1
mourn-,PRON,1
mystery,VERB,1
mysterious,ADJ,1
miracle,VERB,1
apparition,VERB,1
atheism,VERB,1
christian_faith,VERB,1
christian_hope,VERB,1
christian_love,VERB,1
christian_charity,VERB,1
poverty,VERB,1
impoverish-,PRON,1
abstention,VERB,1
obedience,VERB,1
preach-,PRON,1
persuade,PRON,1
convince-,PRON,1
amen,OTHER,1
dead_person,PREP,1
dead_,PREP,1
corpse,VERB,1
cadaver,VERB,1
carrion,VERB,1
resurrection,VERB,1
ritual,VERB,1
perseverance,VERB,1
persevere-,PRON,1
convert_-,PRON,1
conversion_,VERB,1
go_without_food,VERB,1
fast-,PRON,1
ramadan,VERB,1
forefather,PREP,1
foremother,PREP,1
ancestor,PREP,1
all_knowing,ADJ,1
all_powerful,ADJ,1
unending,ADJ,1
endless,ADJ,1
eternal_,ADJ,1
interrogate-,PRON,1
beg,PRON,1
plead-,PRON,1
command,PRON,1
order-,PRON,1
demand-,PRON,1
proclaim,PRON,1
announce-,PRON,1
proclamation,VERB,1
announcement,VERB,1
proclamation_,VERB,1
flyer,VERB,1
correctness,VERB,1
rightness,VERB,1
excellence,VERB,1
excellent,ADJ,1
perfection,VERB,1
perfect,ADJ,1
evangelise-,PRON,1
evangelise_-,PRON,1
drown-,PRON,1
drown_-,PRON,1
desert,VERB,1
wilderness,VERB,1
huge,ADJ,1
enormous,ADJ,1
gigantic,ADJ,1
manna,VERB,1
uninhabited,ADJ,1
fishnet,VERB,1
incense,VERB,1
vocation,VERB,1
profession,VERB,1
career,VERB,1
nag-,PRON,1
oil_lamp,VERB,1
goblet,VERB,1
wineglass,VERB,1
chalice,VERB,1
ampullae,VERB,1
paten,VERB,1
holy_tray,VERB,1
host,VERB,1
wafer_,VERB,1
altar,VERB,1
altar_cloth,VERB,1
vestment,VERB,1
christmas_tree,VERB,1
interview,VERB,1
interview-,PRON,1
interviewer,PREP,1
universal,ADJ,1
world-wide,ADJ,1
forgiven,ADJ,1
sign-,PRON,1
sign_language,VERB,1
polder_,VERB,1
cell,VERB,1
euro,VERB,1
astronomy,VERB,1
economics,VERB,1
chemistry,VERB,1
biochemistry,VERB,1
biology,VERB,1
botany,VERB,1
anthropology,VERB,1
zoology,VERB,1
geology,VERB,1
sociology,VERB,1
history,VERB,1
archeology,VERB,1
archaeology,VERB,1
meteorology,VERB,1
physics,VERB,1
linguistics,VERB,1
academic,PREP,1
astronomer,PREP,1
economist,PREP,1
chemist,PREP,1
biochemist,PREP,1
biologist,PREP,1
botanist,PREP,1
zoologist,PREP,1
geologist,PREP,1
sociologist,PREP,1
historian,PREP,1
archeologist,PREP,1
archaeologist,PREP,1
meteorologist,PREP,1
linguist,PREP,1
mathematician_,PREP,1
pediatrician,PREP,1
paediatrician,PREP,1
surgeon,PREP,1
otolaryngologist,PREP,1
orthopedist,PREP,1
orthopaedist,PREP,1
ophthalmologist,PREP,1
oculist,PREP,1
doctor_,PREP,1
gynecologist,PREP,1
gynaecologist,PREP,1
general_practitioner,PREP,1
cardiologist,PREP,1
neurologist,PREP,1
psychiatrist,PREP,1
central_nervous_system,VERB,1
cns,VERB,1
psychologist__,PREP,1
psychology_teacher_,PREP,1
therapy,VERB,1
speech_therapist,PREP,1
occupational_therapist,PREP,1
physiotherapist,PREP,1
audiologist,PREP,1
