lemma,pos,bci_av_id
hasard,VERB,24426
hausse des prix,VERB,23171
hausser,PRON,24723
haut,ADJ,14711
haut du corps,VERB,24325
haut-parleur,VERB,23898
hautbois_,VERB,23908
hauteur,VERB,24909
hauteur du son,VERB,23929
havdalah,VERB,14684
haïr,PRON,14683
hennir,PRON,24199
herbage,VERB,24208
herbe,VERB,14636
herbe aromatique,VERB,23111
heure,VERB,14904
heureux,ADJ,14676
heurter,PRON,24423
hibernation,VERB,24150
hibou,VERB,15949
hier,VERB,18295
hijab,VERB,21614
hippopotame,VERB,14714
hippothérapie,VERB,24310
hisser,PRON,24723
histoire,VERB,17272
historien,PREP,21569
hiver,VERB,18262
hiver_,VERB,18261
hobby,VERB,14718
hochet,VERB,23900
hockey sur gazon,VERB,14174
hockey sur glace,VERB,14922
holocauste,VERB,21612
holothurie,VERB,23654
homard,VERB,23146
home,VERB,16492
home run,VERB,14886
homme,PREP,15416
homme de loi,PREP,23135
homosexualité,VERB,24154
homosexualité féminine,VERB,14887
homosexualité masculine,VERB,14888
homosexuel,ADJ,24153
homosexuelle,ADJ,24813
hongre,VERB,24130
hongrie,VERB,24165
honoraires,VERB,24109
honte,VERB,16937
horaire,VERB,16733
horizon,VERB,14894
horizontal,ADJ,23116
horizontale,VERB,23117
horloge,VERB,13363
horrible,ADJ,21289
hors-d'oeuvre,VERB,22118
hostie,VERB,21367
hot dog,VERB,14902
houille,VERB,13370
houle,VERB,24737
houmach,VERB,13182
hoummos,VERB,14911
hugin et munin,VERB,22823
huile,VERB,15914
huit,NOUN,8504
humble,ADJ,14910
humeur,VERB,15650
humide,ADJ,18226
humidité,VERB,23886
hurler,PRON,18290
huître,VERB,15952
hydravion,VERB,22104
hydrothérapeute,PREP,21597
hydrothérapie,VERB,24169
hymne,VERB,21074
hystérectomie,VERB,14915
hâte,VERB,24166
hâter-,PRON,24167
hébergement et restauration,VERB,24876
hébreu,VERB,23110
hélicoptère,VERB,14701
hématome,VERB,24419
hérisson,VERB,14699
héros,VERB,23528
héroïque,ADJ,23529
hésitation,VERB,22911
hétérosexualité,VERB,14709
hétérosexuel,ADJ,24910
hôpital,VERB,14899
hôtel,VERB,14903
hôtel de ville,VERB,23446
iceberg,VERB,24171
ici,NOUN,14708
idiot,ADJ,24295
idéal,ADJ,21345
idée,VERB,14926
il,PREP,14687
il y a,NOUN,12352
illimité,ADJ,14940
illusion,VERB,24895
illégal,ADJ,23118
ils,NOUN,17712
image,VERB,16172
imaginaire,ADJ,15411
imagination,VERB,24895
imam,PREP,15473
immense,ADJ,21352
immeuble d'appartements,VERB,23022
immeuble à 2 étages,VERB,23243
immeuble à plusieurs logements,VERB,23154
immeuble à plusieurs étages,VERB,23153
immeuble à un niveau,VERB,23163
immoral,ADJ,14929
immortalité,VERB,20514
impact,VERB,24467
impardonnable,ADJ,21294
impatient,ADJ,23860
imperméable,VERB,16457
implorer,PRON,21334
importance,VERB,24913
important,ADJ,14930
importation,VERB,23538
importer,PRON,23539
importé,ADJ,23541
imprimante,VERB,17962
imprimer,PRON,23624
impératif,VERB,22914
impôt,VERB,23230
impôts fonciers,VERB,23232
incapacité,VERB,13684
incendié,ADJ,12923
incertain,ADJ,22918
inceste,VERB,14933
incident,VERB,23867
incinération,VERB,21285
incinérer,PRON,21286
inclure,PRON,14934
inconfort,VERB,13687
inconfortable,ADJ,17968
inconnu,PREP,24762
incorrect,ADJ,14935
indicateur,OTHER,24665
indicateur conditionnel futur,OTHER,9000
indicateur conditionnel futur passif,OTHER,9002
indicateur d'association,OTHER,13382
indicateur d'objet,OTHER,9009
indicateur d'objet pluriel,OTHER,9010
indicateur d'évaluation après le fait,OTHER,8996
indicateur d'évaluation avant le fait,OTHER,8997
indicateur de 1re personne,OTHER,24669
indicateur de 2e personne,OTHER,24678
indicateur de 3e personne,OTHER,24679
indicateur de but,OTHER,24673
indicateur de description,OTHER,8998
indicateur de verbe,OTHER,8993
indicateur de verbe au futur,OTHER,8999
indicateur de verbe au participe présent,OTHER,24677
indicateur de verbe au présent,OTHER,24807
indicateur de verbe à l'impératif,OTHER,24670
indicateur du conditionnel,OTHER,8995
indicateur du conditionnel passé,OTHER,9005
indicateur du conditionnel passé passif,OTHER,9006
indicateur du conditionnel présent passif,OTHER,9008
indicateur du féminin,OTHER,24668
indicateur du nom défini,OTHER,24667
indicateur du nom indéfini,OTHER,24671
indicateur du nom neutre,OTHER,24672
indicateur du participe passé 1,OTHER,24674
indicateur du participe passé 2,OTHER,24675
indicateur du passé passif,OTHER,9007
indicateur du pluriel,OTHER,9011
indicateur du verbe au passé,OTHER,9004
indicateur du verbe à la voix active,OTHER,8994
indicateur du verbe à la voix passive,OTHER,9003
indicateur futur passif,OTHER,9001
individu,PREP,16161
indéfini,ADJ,14429
indépendant,ADJ,24172
infecter,PRON,24468
infectieux,ADJ,24471
infection,VERB,24470
infection bactérienne,VERB,24410
infection virale,VERB,24523
infecté,ADJ,24469
infini,ADJ,14940
infirmière,PREP,15905
inflammable,ADJ,14195
inflation,VERB,23119
influencer,PRON,24466
information,VERB,23542
ingrédient,VERB,22380
ingénieur civil,PREP,23441
ingénieur mécanicien,PREP,23588
ingénieur électricien,PREP,23482
inhabité,ADJ,21356
injection,VERB,14941
injuste inéquitable,ADJ,23244
innocence,VERB,23120
innocent,ADJ,23121
inondation,VERB,14201
inquiéter-,PRON,18281
inquiétude,VERB,18280
insecte,VERB,14943
insecte nuisible,VERB,14944
insigne,VERB,12616
insipide,ADJ,22353
insolite,ADJ,17274
institution résidentielle,VERB,16492
instruction,VERB,13908
instructions,VERB,14946
instrument  rythmique,VERB,23943
instrument de musique,VERB,15681
instrument de musique à plusieurs cordes,VERB,23905
instrument à anche,VERB,23837
instrument à corde,VERB,23879
instrument à cordes frottées,VERB,23820
instrument à percussion,VERB,23921
instrument à vent,VERB,23981
insémination artificielle,VERB,12583
intellectuel,ADJ,15456
intelligence,VERB,22917
intelligent,ADJ,17015
intensité,NOUN,14947
interminable,ADJ,21331
internat,VERB,16492
international,ADJ,14949
internet_,VERB,23543
interpréter,PRON,17769
interrogation,VERB,21372
interrogatoire,VERB,21372
interroger,PRON,21333
interrupteur,VERB,17487
interrupteur d'éclairage,VERB,23569
interruption de grossesse,VERB,12323
interview,VERB,21372
interviewer,PRON,21373
intervieweur,PREP,21374
intestin,VERB,12883
intime,ADJ,14951
intimité,VERB,14950
intranet_,VERB,23545
introduire,PRON,23547
intégrisme,VERB,24125
intégriste,PREP,24127
intéressant,ADJ,14948
intérieur,ADJ,24086
intérêt,VERB,24916
inventer,PRON,14953
investigation,VERB,24441
investissement,VERB,23919
invisible,ADJ,24173
irlande,VERB,14954
islam,VERB,21029
islande,VERB,14923
isolé,ADJ,15228
israël,VERB,14959
ivre,ADJ,13886
iyar,VERB,14964
jacque,VERB,24682
jaguar,VERB,24175
jaloux,ADJ,13941
jamais,ADJ,15709
jambe,VERB,15188
jambes et pieds,VERB,15189
janvier,VERB,14966
jaque,VERB,24682
jardin,VERB,14422
jardin d'enfants,VERB,23558
jardinerie,VERB,23091
jardinier,PREP,23519
jauge,VERB,23092
jauge de pression,VERB,23170
jauge à essence,VERB,23090
jauge à huile,VERB,23162
jaune_,NOUN,18291
javelot,VERB,21854
je,PREP,14916
jet-ski,VERB,21884
jeter,PRON,17725
jeter des déchets,PRON,24090
jeter l'ancre,PRON,24644
jeu,VERB,16199
jeu d'eau,VERB,23707
jeu d'identification,VERB,23584
jeu d'ordinateur,VERB,23449
jeu dans le sable,VERB,23644
jeu de cartes,VERB,13122
jeu de construction,VERB,23454
jeu de hasard,VERB,24477
jeu de loto,VERB,23571
jeu de société,VERB,17492
jeu de table,VERB,17492
jeu informatique,VERB,23449
jeu sexuel,VERB,24259
jeu théâtral,VERB,23617
jeudi,VERB,17728
jeune,ADJ,18467
jeûne,VERB,14153
jeûner,PRON,21323
jockey,PREP,22092
joie,VERB,14675
joindre,PRON,14154
joint,ADJ,23408
joli,ADJ,12645
joseph,PREP,21047
joue,VERB,13156
jouer,PRON,16200
jouer au football,PRON,16201
jouer d'un instrument,PRON,23930
jouet,VERB,17763
jouet d'eau,VERB,23708
jouet de sable,VERB,23645
jouet musical,VERB,23596
joueur,PREP,24454
jour,VERB,13639
jour de congé,VERB,14884
jour de l'ascension,VERB,24014
jour de l'indépendance,VERB,14937
jour de la famille,VERB,24103
jour de la saint-valentin,VERB,17998
jour de pâques,VERB,13903
jour de repos,VERB,16700
jour des mères,VERB,24195
jour du souvenir,VERB,16486
jour et nuit,VERB,23054
jour férié,VERB,14884
journal,VERB,15713
journaliste,PREP,23548
journée de jérusalem,VERB,14968
journée du souvenir,VERB,16486
joyeux,ADJ,14676
joystick,VERB,23549
judaïsme,VERB,21028
judo,VERB,20595
juge,PREP,23125
jugement,VERB,23127
juger,PRON,23126
juif,ADJ,14972
juillet,VERB,15137
juin,VERB,15140
jumeau,PREP,23976
jumeaux,PREP,23978
jumelle,PREP,23977
jumelles,VERB,24416
jument,VERB,24186
jupe,VERB,17002
jupon,VERB,17012
juridique,ADJ,23128
juriste,PREP,23159
jury,VERB,23129
jus de fruit,VERB,14406
jus de raisin,VERB,14633
jus de viande,VERB,23586
jusqu'à,NOUN,17982
jusque,NOUN,17982
juste,ADJ,13416
justesse,VERB,21341
justice,VERB,23130
juteux,ADJ,22349
jésus,PREP,14969
jésus-christ,PREP,14969
kabbalat sabbath,NOUN,15141
kali,PREP,15142
kangourou,VERB,12384
karting,VERB,21822
kayak,VERB,22077
kazakhstan,VERB,23551
kebab,VERB,23889
ketchup,VERB,23552
kheshvan,VERB,13160
kibboutz,VERB,15145
kiddoush,VERB,15147
kinésithérapeute,PREP,21592
kinésithérapie,VERB,24211
kippa,VERB,17004
kippour,VERB,18297
kislev,VERB,15151
koala,VERB,15163
l'un ou l'autre,NOUN,13914
la,NOUN,17700
lac,VERB,15168
lad,PREP,24137
lag baomer,VERB,15167
laid,ADJ,17964
laine,VERB,18271
laisser tomber,PRON,24686
lait,VERB,15468
laitier,PREP,15469
laitue,VERB,15200
lakshmi,PREP,15169
lampe,VERB,13919
lampe de poche,VERB,14196
lampe à huile,VERB,21362
lampe électrique,VERB,13919
lance,VERB,21854
lancer,PRON,17725
lancer du disque,VERB,21847
lancer du javelot,VERB,21851
lancer du marteau,VERB,21848
lancer du poids,VERB,21846
landau,VERB,12605
langage,VERB,24756
lange,VERB,13670
langue,VERB,15172
langue bliss,VERB,23031
langue des signes,VERB,21538
lanière,VERB,17276
lanterne,VERB,14196
lapin,VERB,16448
laque,VERB,23880
lard en tranche,VERB,12614
large,ADJ,18250
large bande,VERB,24614
lasagne,VERB,22133
lavable,ADJ,18039
lavabo,VERB,24511
lavage,VERB,16992
lave,VERB,24684
lave-linge,VERB,18042
laver,PRON,18038
lavette,VERB,22398
lavoir,VERB,24828
le,NOUN,17700
le christ,PREP,14969
le moins,ADJ,15185
le mois passé,VERB,24835
le plus,ADJ,15661
le plus long,ADJ,15393
lecteur cd,VERB,16471
lecteur de cd portable,VERB,23903
lecteur de disque compact,VERB,16471
lecteur de dvd,VERB,24647
lecteur de musique portable,VERB,23903
lecteur multimédia,VERB,24691
lecture,VERB,24933
lent,ADJ,17014
lentement,ADJ,24268
lequel,NOUN,16482
les,NOUN,17700
lesbienne,ADJ,24813
lettre,VERB,15198
lettre d'information,VERB,15713
lettres,VERB,12366
leur,PREP,17701
leurs,PREP,17701
lever du soleil,VERB,17466
leçon,VERB,23567
leçon de lecture,VERB,23188
leçon de sport,VERB,23218
liaison,VERB,13380
liberté,VERB,14396
libido,VERB,16765
librairie,VERB,23034
libre,ADJ,14395
licorne,VERB,23702
lier,PRON,13381
lieu de travail,VERB,23252
lieu public,VERB,16430
ligature des trompes,VERB,17789
ligne,VERB,15214
lime,VERB,15211
limites,VERB,15213
limonade,VERB,15191
limpide,ADJ,13358
lin,VERB,23084
linguiste,PREP,21572
linguistique,VERB,21557
linéaire,ADJ,15215
lion,VERB,15217
lion de mer,VERB,23655
liquide,VERB,18209
lire,PRON,16465
lisse,ADJ,17186
liste,VERB,15220
lit,VERB,12649
livre,VERB,12875
livre d'esther,VERB,15451
livre de cantiques,VERB,21073
livre de prières,VERB,16238
livre saint,VERB,21068
livre sterling,VERB,16232
lièvre,VERB,16448
local d'évaluation,VERB,24016
local de logopédie,VERB,24277
location,VERB,24731
logement temporaire,VERB,23678
loggia,VERB,12620
logiciel,VERB,23664
logopède,PREP,21590
logopédie,VERB,24276
loi,VERB,23127
loi fondamentale,VERB,24123
loin,NOUN,12602
loisirs,VERB,23141
loki,PREP,22822
lolette,VERB,24496
long,ADJ,15229
longtemps,ADJ,24181
longue-vue,VERB,24416
longueur,VERB,15193
losange,VERB,13669
loterie,VERB,24477
loto,VERB,23584
louche,VERB,22573
louer,PRON,24732
loulav,VERB,15404
loup,VERB,18268
loupe,VERB,24478
lourd,ADJ,14698
loyauté,VERB,14172
lubrifiant,VERB,15914
luge,VERB,21871
luisant,ADJ,22388
lumineux,ADJ,12903
lumière,VERB,15208
lunch,VERB,15405
lundi,VERB,15483
lune,VERB,15651
lunettes,VERB,14443
lunettes de soleil,VERB,24767
lustre,VERB,22386
lutte,VERB,18283
luxmètre,VERB,23142
là,NOUN,17707
lâche,PREP,23461
lâcher,PRON,24686
lâcheté,VERB,23462
lèvres,VERB,15218
légal,ADJ,23138
législation,VERB,23134
légo,VERB,23454
légume,VERB,18004
légume farci,VERB,23505
légume poussant sous terre,VERB,13124
légumes,VERB,23710
léopard,VERB,15194
ma,PREP,15686
macaroni,VERB,22130
machine,VERB,15406
machine à coudre,VERB,16764
machine à laver,VERB,18041
machine à laver le linge,VERB,18042
machine à écrire,VERB,17962
madeleine,VERB,22123
magasin,VERB,17269
magasin d'alimentation,VERB,23102
magasin d'artisanat,VERB,23106
magasin de confiserie,VERB,23228
magasin de diététique,VERB,23108
magasin de fleurs,VERB,23088
magasin de fruits et légumes,VERB,23101
magasin de jouets,VERB,23241
magasin de primeurs,VERB,23101
magasin de spiritueux,VERB,23145
magasin de sport,VERB,23219
magasin de vêtements,VERB,23042
magasin à prix réduits,VERB,23070
magazine,VERB,15407
magicien,PREP,23574
magila,VERB,15451
magma,VERB,24684
magnifique,ADJ,12645
magnétoscope,VERB,18011
mahomet,PREP,21034
mai,VERB,15435
maillet,VERB,14666
maillot de bain,VERB,17484
maillot de corps,VERB,17972
main,VERB,14667
maintenant,NOUN,15736
mairie,VERB,23446
mais,NOUN,13094
maison,VERB,14905
maison attenante,VERB,23193
maison d'accueil,VERB,23513
maison de plain-pied,VERB,23164
maison jumelée,VERB,23201
maison mitoyenne,VERB,23193
mal de ventre,VERB,24289
mal employer,PRON,24698
mal utiliser,PRON,24698
malade,ADJ,16973
maladie,VERB,16164
maladie de la peau,VERB,24266
maladie mentale,VERB,24482
maladie respiratoire,VERB,24734
maladie vénérienne,VERB,24333
malaxer,VERB,22392
malentendant,ADJ,14694
malheur,VERB,16703
malheureux,ADJ,16702
mallette,VERB,23650
malvoyant,ADJ,18019
maman,PREP,15662
mamelon,VERB,15720
mami,PREP,14629
manchot,VERB,15993
mandarine,VERB,17503
mandoline,VERB,23899
manger,PRON,13906
mangue,VERB,15419
manifestation,VERB,14114
manifester,PRON,23065
manifestion,VERB,23066
manique,VERB,22596
manne céleste,VERB,21355
manomètre,VERB,23170
manquer,PRON,15478
manteau,VERB,13371
manège,VERB,15458
maquillage,VERB,15219
maquillage pour le yeux,VERB,14137
maquillage à paupières,VERB,15164
maracas,VERB,23900
marais,VERB,17472
marchand de sable,PREP,23646
marchandise,VERB,14457
marche,VERB,24761
marcher,PRON,18031
marcher sur la pointe des pieds,PRON,17733
marché,VERB,23147
mardi,VERB,17790
margarine,VERB,15424
mari,PREP,14914
mariage,VERB,15425
marie,PREP,21046
marier-,PRON,15426
marin,PREP,16708
marine,VERB,15696
marionnette,VERB,16433
markheshvan,VERB,13160
marmelade,VERB,14965
marmite,VERB,22584
marmite à vapeur,VERB,22586
marmotte,VERB,14460
marotte,VERB,14718
mars,VERB,15423
marsouin,VERB,13864
marsupial,VERB,12384
marteau,VERB,14666
marécage,VERB,17472
maréchal-ferrant,PREP,24107
marée,VERB,22626
marée basse,VERB,22627
marée haute,VERB,22628
masculin,ADJ,15414
masque,VERB,15428
masque de protection,VERB,21621
massage,VERB,21606
masser,PRON,24816
masseur,PREP,21602
masturbation,VERB,15429
math _,VERB,23148
mathématicien,PREP,21573
mathématiques,VERB,15432
matin,VERB,15656
matinée,VERB,15655
matière,VERB,15431
matière absorbante,VERB,12325
matrice,VERB,24904
maturation,VERB,15433
mature,ADJ,12342
mausolée,VERB,21117
mauvais,ADJ,12615
mauvais emploi,VERB,24697
mauvais usage,VERB,24697
mauvaise odeur,VERB,24919
maçon,PREP,23419
maîtrise de soi,VERB,16754
maïs,VERB,13413
meeting,VERB,15450
meilleur,ADJ,12667
meilleur que,ADJ,12668
melon,VERB,15452
membre,PREP,24692
menacé,ADJ,24094
mensonge,VERB,15203
menstruation,VERB,15455
mental,ADJ,15456
mentir,PRON,15204
menton,VERB,13169
mer,VERB,15909
mercredi,VERB,18216
mercure,VERB,23149
merveilleux,ADJ,24829
mes,PREP,15686
mess,VERB,16498
message,VERB,24484
message texte,VERB,24509
message téléphonique écrit,VERB,23679
messie,PREP,21043
mesure,VERB,15443
mesurer,PRON,15442
mettre,PRON,16440
mettre d'accord-,PRON,12353
mettre debout,PRON,17249
mettre la table,PRON,23563
meuble,VERB,14416
meugler,PRON,24194
mezouzah,VERB,15461
miauler,PRON,24191
micro-organisme,VERB,24486
microphone,VERB,23902
microscope,VERB,24487
midi,VERB,23157
miel,VERB,14889
mieux,ADJ,12667
mieux que,ADJ,12668
mijoter,PRON,16987
milieu,VERB,15464
milieu de l'été,VERB,15465
militaire,VERB,12579
militaire de réserve,VERB,15467
militant,PREP,23012
milkshake,VERB,15470
mince,ADJ,17716
mine,VERB,15472
ministre,PREP,24192
ministre du culte,PREP,15473
minuit,VERB,23152
minute,VERB,15475
minutes,VERB,24696
minuteur,VERB,23238
mirabelle,VERB,16208
miracle,VERB,21299
mirliton,VERB,23888
miroir,VERB,20527
mise,VERB,24452
miser,PRON,24453
missel,VERB,16238
missionnaire,PREP,21060
miséricorde,VERB,21292
mitaine,VERB,14446
mite,VERB,15480
mixer,VERB,22392
mixture,VERB,22377
mjolnir,PREP,22654
mms,VERB,24699
moche,ADJ,17964
mode d'emploi,VERB,14946
mode de vie,VERB,21607
moi,PREP,14916
moins,ADJ,15195
mois,VERB,15649
mois prochain,VERB,24921
moisson,VERB,14681
moite,ADJ,23885
moitié,NOUN,24906
mon,PREP,15686
monarchie,VERB,24193
monde,VERB,18278
mondial,ADJ,21380
moniteur,VERB,23451
moniteur d'équitation,PREP,24245
monorail,VERB,24267
monothéisme,VERB,21025
monstre,VERB,15486
montagne,VERB,15663
monter,PRON,16676
monter à cheval,PRON,21836
montgolfière,VERB,22107
montre,VERB,18044
montrer,PRON,16213
monument,VERB,24700
moral,ADJ,15653
morceau,VERB,22362
mordre,PRON,12847
morne,ADJ,24827
mors,VERB,24025
morse,VERB,23704
mort,ADJ,13642
mortel,ADJ,15657
morts,PREP,21314
morue,VERB,23044
moshav,VERB,15658
mosquée,VERB,13345
mot,VERB,18272
moteur,VERB,15406
moto,VERB,21810
motocross,VERB,21826
motocyclette,VERB,21810
motocyclisme,VERB,21826
mou,ADJ,17203
mouche,VERB,14371
mouchoir,VERB,14671
mouchoir en papier,VERB,17738
mouette,VERB,14654
moufette,VERB,17005
moufle,VERB,14446
mouillé,ADJ,18226
mourir,PRON,13672
mousse,VERB,23875
moustique,VERB,15660
moutarde,VERB,22330
moutarde en poudre,VERB,22331
mouton,VERB,15170
mouvement circulaire,VERB,24249
mouvement_,VERB,24702
moïse,PREP,21067
muet,ADJ,15728
mulet,VERB,13865
multiplication,VERB,15673
multiplier,PRON,15674
multitude,VERB,15675
mur,VERB,18033
mur d'escalade,VERB,22111
muscle,VERB,15676
museau,VERB,24196
musette,VERB,23573
musicien,PREP,15683
musicothérapeute,PREP,21598
musique,VERB,15679
musique country,VERB,23841
musique de danse,VERB,23843
musique de rock,VERB,24663
musique de rock punk,VERB,23932
musique folklorique,VERB,21611
musique métal,VERB,24695
musique pop,VERB,23931
musique rap,VERB,23934
musique rock,VERB,24736
musulman,ADJ,15659
musée,VERB,15677
myrtille,VERB,12866
mystère,VERB,21297
mystérieux,ADJ,21298
mâcher,PRON,13163
mât,VERB,22059
mâture,ADJ,24260
mère,PREP,15662
mère célibataire,PREP,21091
mère de famille d'accueil,PREP,14391
mécanicien,PREP,23429
méchant,ADJ,15439
médecin,PREP,13861
médecin en réhabilitation,PREP,21579
médecin en rééducation fonctionnelle,PREP,21579
médecin généraliste,PREP,21581
médecine,VERB,24920
médical,ADJ,15446
médicament,VERB,15448
méditer,PRON,21097
méduse,VERB,23124
mélange,VERB,22377
mélanger,PRON,15481
mélodie,VERB,17953
mémoire,VERB,23589
mémoire informatique,VERB,23475
mémoire numérique,VERB,23475
ménage,VERB,23536
ménopause,VERB,15453
ménorah,VERB,15454
méprise,VERB,15479
mépriser,PRON,23845
mésaventure,VERB,23867
métal,VERB,15459
métaphore,VERB,15460
méthode contraceptive naturelle ogino,VERB,16503
métier,VERB,21359
métro,VERB,24296
métropole,VERB,23151
météorologie,VERB,21555
météorologie marine,VERB,24747
météorologue,PREP,21571
même son,OTHER,16714
mûr,ADJ,12342
mûre,VERB,23417
n'avoir pas gagné,PRON,15395
n'importe quand,ADJ,14115
nage,VERB,24947
nage synchronisée,VERB,22056
nager,PRON,17482
naissance,VERB,12842
naissance prématurée,VERB,16243
naissance_,VERB,12843
nappe,VERB,17494
nappe d'autel,VERB,21369
narcissisme,VERB,24937
natation,VERB,22053
nation,VERB,21610
national,ADJ,24086
nature,VERB,13607
navet,VERB,17958
navigation par satellite,VERB,24660
navré,OTHER,17214
ne pas,NOUN,15733
ne pas aimer,PRON,13692
neige,VERB,17192
neiger,PRON,17193
net,ADJ,13358
nettoyer,PRON,13357
neuf,NOUN,8505
neurologue,PREP,21583
neveu,PREP,15707
nez,VERB,15732
ni,NOUN,15706
ni l'un ni l'autre,NOUN,15706
nissan,VERB,15721
niveau,VERB,23085
nièce,PREP,15718
noir_,NOUN,12849
noix,VERB,15906
noix de coco,VERB,13372
nom,VERB,15691
nom bliss,VERB,21624
nombre,VERB,15742
nombril,VERB,24198
nommer-,PRON,24874
non,OTHER,15722
non coupable,ADJ,23121
non oral,ADJ,15728
non-sens,OTHER,15727
nord,VERB,15730
nordique,ADJ,15731
norvège,VERB,22612
nos,PREP,15939
notaire,PREP,23159
note,VERB,24693
note de musique,VERB,15682
notre,PREP,15939
nouer,PRON,24311
nouilles de riz,VERB,22136
nourrir,PRON,14162
nourriture,VERB,14377
nous,PREP,18210
nous-mêmes,PREP,18210
nouveau,ADJ,14399
nouveau testament,VERB,21071
nouveau-né,PREP,12603
nouvel an,VERB,15711
nouvelles,VERB,15712
novembre,VERB,15735
noyade,VERB,24854
noyau,VERB,16188
noyau atomique,VERB,15741
noyer,PRON,21349
noyer-,PRON,21348
noé,PREP,21065
noël,VERB,13181
nuage,VERB,13367
nuageux,ADJ,13368
nuit,VERB,15719
nuit dernière,VERB,15174
nuit passée,VERB,15174
nulle part,NOUN,15737
numérique,ADJ,23474
nécessaire,ADJ,15698
négation,NOUN,15733
nôtre,PREP,15939
nœud,VERB,12882
objet artisanal,VERB,14672
objet fait main,VERB,24803
objet linéaire,VERB,15216
objet suspect,VERB,17977
obligé,ADJ,14383
oblong,ADJ,16473
obscénité,VERB,24962
observation,VERB,24846
observer,PRON,15908
obéir,PRON,15907
obéissance,VERB,21309
occasionner,PRON,13135
occidental,ADJ,18225
octobre,VERB,15910
oculiste,PREP,21578
océan,VERB,15909
odeur,VERB,17017
odin,PREP,22650
odomètre,VERB,23161
officier de police,PREP,16217
offrir,PRON,22831
oie,VERB,14458
oignon,VERB,15920
oignon vert,VERB,14644
oiseau,VERB,12837
oiseau aquatique,VERB,12840
oiseau bleu,VERB,12867
oiseau chanteur,VERB,17211
oiseau nocturne,VERB,15949
oisillon,VERB,24447
okra,VERB,24706
olive,VERB,15917
ombre,VERB,24746
omelette,VERB,22139
omniscient,ADJ,21328
on,PREP,14688
oncle,PREP,17967
onction des malades,VERB,21109
onde satellite,VERB,24742
onde émettrice,VERB,24750
ondulé,ADJ,18253
ongle,VERB,24114
ophtalmologue,PREP,21578
opinion,VERB,15925
opossum,VERB,15926
opposition,VERB,15928
opposé à,OTHER,15927
opticien,PREP,23598
opéra,VERB,23597
opération chirurgicale,VERB,15924
or,VERB,23100
orange,VERB,15933
orange_,NOUN,15931
orbite,VERB,24249
orchestre,PREP,12624
ordinateur,VERB,13394
ordinateur de bureau,VERB,23470
ordinateur de poche,VERB,23602
ordinateur portable,VERB,23562
ordinateur tablette,VERB,23672
ordonnance médicale,VERB,24219
oreille,VERB,13894
oreiller,VERB,16177
oreilles d'aman,VERB,14665
orfèvre,PREP,24456
organe,VERB,24202
organes génitaux,VERB,14431
organes génitaux féminins,VERB,14432
organes génitaux masculins,VERB,14433
organiser,PRON,15935
organisme,VERB,24494
orgasme,VERB,15936
orge,VERB,24608
orientation,VERB,13682
orignal,VERB,15652
orl,PREP,21576
ornement,VERB,24079
orteil,VERB,17745
orthographier,PRON,23665
orthophonie,VERB,24276
orthophoniste,PREP,21590
orthoptiste,PREP,21594
orthopédiste,PREP,21577
os,VERB,12873
oser,PRON,23466
ostéopathe,PREP,21600
oto-rhino-laryngologue,PREP,21576
ou,NOUN,15929
oubli,VERB,24899
oublier,PRON,14387
ouest,VERB,18224
oui,OTHER,18294
ouragan,VERB,23887
ours,VERB,12643
oursin,VERB,23656
outil,VERB,17755
outil de nettoyage,VERB,22397
outil servant à ouvrir,VERB,22394
ouvert,ADJ,15921
ouverture,VERB,15923
ouvre-bouteille,VERB,22395
ouvre-boîte,VERB,22394
ouvrier,PREP,18277
ouvrir,PRON,15922
ovaire,VERB,15947
ovale,VERB,15946
où,NOUN,18236
pacifique,ADJ,15982
paddock,VERB,24203
pagaie double,VERB,22068
pagaie simple,VERB,22067
page,VERB,15962
paille,VERB,17277
pain,VERB,12895
pain azyme,VERB,15434
pain fourré,VERB,23643
pain grillé,VERB,17740
pain grillé plat et rond,VERB,16691
pair,PREP,23165
paire,VERB,15959
paire de ciseaux,VERB,16736
paisible,ADJ,15982
paix,VERB,15980
palais,VERB,23437
palais de justice,VERB,23051
palais royal,VERB,23438
palefrenier,PREP,24137
palmier,VERB,15960
pamplemousse,VERB,14634
panique,VERB,24831
panne,VERB,24775
panneau,VERB,12868
panneau de signalisation,VERB,24735
panneau publicitaire,VERB,16977
pansement,VERB,12625
panser,PRON,24138
pantalon,VERB,15961
pantoufle,VERB,17013
paon,VERB,15984
papa,PREP,14157
pape,PREP,21057
papi,PREP,14626
papier,VERB,15962
papier toilette,VERB,17748
papillome vénérien,VERB,24334
papillon,VERB,13096
paquet,VERB,15966
par,NOUN,13100
par conséquent,NOUN,17708
parachute,VERB,22105
parachutisme,VERB,22106
parachutisme ascentionnel,VERB,22112
parachutisme à skis,VERB,22113
parachutiste,PREP,15965
paradis,VERB,24149
parallèle,VERB,15964
parapluie,VERB,17966
paraski,VERB,22113
paraître,PRON,16750
parc,VERB,15969
parce que,NOUN,12647
pardon,OTHER,15967
pardonner,PRON,14388
pardonné,ADJ,21381
parent,PREP,15968
parent adoptif,PREP,14392
parent célibataire,PREP,21090
parent nourricier,PREP,14392
parfait,ADJ,21345
parfois,ADJ,17208
parfum,VERB,15997
pari,VERB,24413
parier,PRON,24414
parka,VERB,13371
parler,PRON,16728
parole,VERB,24756
